AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
"2,014",II,III,Risaralda,Marsella,Eucalyptus grandis,Otros,ICA,2
"2,014",II,III,Risaralda,Mistrató,Eucalyptus grandis,Bloque,ICA,9
"2,014",II,III,Risaralda,Mistrató,Eucalyptus grandis,Otros,ICA,41
"2,014",II,III,Risaralda,Mistrató,Eucalyptus grandis,Palanca de Mina,ICA,15
"2,014",II,III,Risaralda,Mistrató,Eucalyptus grandis,Rolliza,ICA,46
"2,014",II,III,Risaralda,Pereira,Eucalyptus grandis,Otros,ICA,5
"2,014",II,III,Risaralda,Pereira,Eucalyptus grandis,Pulpa,ICA,1
"2,014",II,III,Risaralda,Pereira,Eucalyptus grandis,Rolliza,ICA,10
"2,014",II,III,Risaralda,Pereira,Eucalyptus spp,Bloque,ICA,4
"2,014",II,III,Risaralda,Pereira,Eucalyptus spp,Madera troceada,ICA,25
"2,014",II,III,Risaralda,Pereira,Pinus sp.,Bloque,ICA,6
"2,014",II,III,Risaralda,Pueblo Rico,Eucalyptus spp,Bloque,ICA,80
"2,014",II,III,Risaralda,Pueblo Rico,Eucalyptus spp,Otros,ICA,20
"2,014",II,III,Risaralda,Pueblo Rico,Eucalyptus spp,Palanca de Mina,ICA,281
"2,014",II,III,Risaralda,Quinchía,Cordia alliodora (Ruiz & Pav.) Oken,Madera troceada,ICA,5
"2,014",II,III,Risaralda,Quinchía,Eucalyptus grandis,Otros,ICA,42
"2,014",II,III,Risaralda,Quinchía,Eucalyptus grandis,Palanca de Mina,ICA,122
"2,014",II,III,Risaralda,Quinchía,Pinus patula,Rolliza,ICA,144
"2,014",II,III,Risaralda,Santa Rosa De Cabal,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,18
"2,014",II,III,Risaralda,Santa Rosa De Cabal,Cupressus lusitanica Mill.,Otros,ICA,52
"2,014",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Bloque,ICA,181
"2,014",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Cercos,ICA,26
"2,014",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Otros,ICA,4
"2,014",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Postes,ICA,8
"2,014",II,III,Risaralda,Santuario,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,10
"2,014",II,III,Risaralda,Santuario,Cordia alliodora (Ruiz & Pav.) Oken,Madera troceada,ICA,4
"2,014",II,III,Risaralda,Santuario,Eucalyptus grandis,Bloque,ICA,35
"2,014",II,III,Risaralda,Santuario,Eucalyptus grandis,Limatón,ICA,33
"2,014",II,III,Risaralda,Santuario,Eucalyptus grandis,Otros,ICA,61
"2,014",II,III,Santander,Cerrito,Pinus patula,Bloque,ICA,123
"2,014",II,III,Santander,Cimitarra,Ceiba pentandra,Bloque,ICA,1
"2,014",II,III,Santander,Cimitarra,Gmelina arborea,Bloque,ICA,46
"2,014",II,III,Santander,Curití,Eucalyptus grandis,Bloque,ICA,8
"2,014",II,III,Santander,Curití,Eucalyptus grandis,Otros,ICA,16
"2,014",II,III,Santander,Curití,Eucalyptus grandis,Rolliza,ICA,84
"2,014",II,III,Santander,Curití,Pinus patula,Rolliza,ICA,367
"2,014",II,III,Santander,El Playón,Acacia mangium,Bloque,ICA,1
"2,014",II,III,Santander,El Playón,Cupressus lusitanica Mill.,Bloque,ICA,18
"2,014",II,III,Santander,El Playón,Pinus patula,Bloque,ICA,143
"2,014",II,III,Santander,Floridablanca,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,6
"2,014",II,III,Santander,Girón,Pinus oocarpa,Rolliza,ICA,30
"2,014",II,III,Santander,Landázuri,Cedrela odorata L.,Bloque,ICA,2
"2,014",II,III,Santander,Landázuri,Cordia spp,Bloque,ICA,2
"2,014",II,III,Santander,Landázuri,Ficus spp.,Bloque,ICA,4
"2,014",II,III,Santander,Landázuri,Schizolobium parahyba (Vell.) S. F. Blake,Bloque,ICA,1
"2,014",II,III,Santander,Lebrija,Pinus oocarpa,Bloque,ICA,30
"2,014",II,III,Santander,Lebrija,Pinus oocarpa,Otros,ICA,12
"2,014",II,III,Santander,Lebrija,Pinus oocarpa,Rolliza,ICA,14
"2,014",II,III,Santander,Macaravita,Pinus patula,Bloque,ICA,267
"2,014",II,III,Santander,Mogotes,Cupressus lusitanica Mill.,Rolliza,ICA,3
"2,014",II,III,Santander,Mogotes,Pinus patula,Rolliza,ICA,6
"2,014",II,III,Santander,Piedecuesta,Pinus patula,Bloque,ICA,15
"2,014",II,III,Santander,Piedecuesta,Pinus patula,Rolliza,ICA,25
"2,014",II,III,Santander,Rionegro,Schizolobium parahyba (Vell.) S. F. Blake,Bloque,ICA,27
"2,014",II,III,Santander,Sabana De Torres,Cordia gerascanthus,Bloque,ICA,16
"2,014",II,III,Santander,Sabana De Torres,Cordia spp,Bloque,ICA,32
"2,014",II,III,Santander,Sabana De Torres,Cordia spp,Otros,ICA,250
"2,014",II,III,Santander,Sabana De Torres,Cordia spp,Postes,ICA,15
"2,014",II,III,Santander,San Gil,Pinus patula,Bloque,ICA,13
"2,014",II,III,Santander,San Gil,Pinus patula,Otros,ICA,12
"2,014",II,III,Santander,San Gil,Pinus patula,Rolliza,ICA,314
"2,014",II,III,Santander,San Vicente de Chucurí,Cordia spp,Bloque,ICA,78
"2,014",II,III,Santander,Socorro,Cedrela odorata L.,Bloque,ICA,9
"2,014",II,III,Santander,Socorro,Cordia spp,Bloque,ICA,3
"2,014",II,III,Santander,Surata,Cupressus lusitanica Mill.,Bloque,ICA,76
"2,014",II,III,Santander,Surata,Pinus patula,Bloque,ICA,50
"2,014",II,III,Santander,Tona,Cupressus lusitanica Mill.,Bloque,ICA,15
"2,014",II,III,Sucre,Palmito,Cedrela odorata L.,Bloque,ICA,16
"2,014",II,III,Sucre,San Onofre,Tabebuia rosea,Bloque,ICA,812
"2,014",II,III,Sucre,San Onofre,Tabebuia rosea,Madera troceada,ICA,20
"2,014",II,III,Sucre,San Onofre,Tabebuia rosea,Otros,ICA,212
"2,014",II,III,Sucre,San Onofre,Tectona grandis L. Fil,Bloque,ICA,97
"2,014",II,III,Sucre,San Onofre,Tectona grandis L. Fil,Otros,ICA,10
"2,014",II,III,Sucre,San Onofre,Tectona grandis L. Fil,Rolliza,ICA,"1,626"
"2,014",II,III,Sucre,Since,Tectona grandis L. Fil,Madera troceada,ICA,165
"2,014",II,III,Sucre,Tolú,Tabebuia rosea,Bloque,ICA,880
"2,014",II,III,Sucre,Tolú,Tabebuia rosea,Madera troceada,ICA,33
"2,014",II,III,Sucre,Tolú Viejo,Tabebuia rosea,Bloque,ICA,120
"2,014",II,III,Sucre,Tolú Viejo,Tabebuia rosea,Madera troceada,ICA,35
"2,014",II,III,Sucre,Tolú Viejo,Tectona grandis L. Fil,Durmientes,ICA,12
"2,014",II,III,Sucre,Tolú Viejo,Tectona grandis L. Fil,Madera troceada,ICA,39
"2,014",II,III,Sucre,Tolú Viejo,Tectona grandis L. Fil,Postes,ICA,12
"2,014",II,III,Tolima,Alpujarra,Cedrela odorata L.,Bloque,ICA,29
"2,014",II,III,Tolima,Anzoategui,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,22
"2,014",II,III,Tolima,Anzoategui,Eucalyptus globulus,Bloque,ICA,12
"2,014",II,III,Tolima,Anzoategui,Eucalyptus globulus,Postes,ICA,82
"2,014",II,III,Tolima,Anzoategui,Eucalyptus grandis,Bloque,ICA,8
"2,014",II,III,Tolima,Cajamarca,Alnus acuminata,Bloque,ICA,71
"2,014",II,III,Tolima,Cajamarca,Cupressus lusitanica Mill.,Bloque,ICA,6
"2,014",II,III,Tolima,Cajamarca,Eucalyptus grandis,Bloque,ICA,63
"2,014",II,III,Tolima,Cajamarca,Fraxinus spp.,Bloque,ICA,5
"2,014",II,III,Tolima,Carmen de Apicalá,Tectona grandis L. Fil,Bloque,ICA,4
"2,014",II,III,Tolima,Cunday,Tectona grandis L. Fil,Bloque,ICA,15
"2,014",II,III,Tolima,Falan,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,12
"2,014",II,III,Tolima,Guamo,Tectona grandis L. Fil,Bloque,ICA,14
"2,014",II,III,Tolima,Herveo,Pinus patula,Bloque,ICA,250
"2,014",II,III,Tolima,Herveo,Pinus patula,Rolliza,ICA,799
"2,014",II,III,Tolima,Ibagué,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,196
"2,014",II,III,Tolima,Ibagué,Cordia alliodora (Ruiz & Pav.) Oken,Rolliza,ICA,56
"2,014",II,III,Tolima,Ibagué,Eucalyptus grandis,Bloque,ICA,6
"2,014",II,III,Tolima,Ibagué,Eucalyptus grandis,Postes,ICA,2
"2,014",II,III,Tolima,Ibagué,Pinus patula,Bloque,ICA,6
"2,014",II,III,Tolima,Ibagué,Pinus patula,Otros,ICA,10
"2,014",II,III,Tolima,Ibagué,Pinus patula,Postes,ICA,44
"2,014",II,III,Tolima,Lerida,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,37
"2,014",II,III,Tolima,Líbano,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,300
"2,014",II,III,Tolima,Líbano,Eucalyptus globulus,Bloque,ICA,5
"2,014",II,III,Tolima,Murillo,Eucalyptus grandis,Bloque,ICA,56
"2,014",II,III,Tolima,Palocabildo,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,10
"2,014",II,III,Tolima,Rovira,Pinus patula,Bloque,ICA,72
"2,014",II,III,Tolima,Suarez,Tectona grandis L. Fil,Bloque,ICA,13
"2,014",II,III,Tolima,Suarez,Tectona grandis L. Fil,Rolliza,ICA,13
"2,014",II,III,Tolima,Villahermosa,Eucalyptus grandis,Bloque,ICA,52
"2,014",II,III,Tolima,Villahermosa,Eucalyptus grandis,Postes,ICA,20
"2,014",II,III,Tolima,Villarrica,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,60
"2,014",II,III,Valle Del Cauca,Alcalá,Phyllanthus acuminatus,Postes,ICA,4
"2,014",II,III,Valle Del Cauca,Ansermanuevo,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,14
"2,014",II,III,Valle Del Cauca,Ansermanuevo,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,100
"2,014",II,III,Valle Del Cauca,Ansermanuevo,Eucalyptus grandis,Bloque,ICA,3
"2,014",II,III,Valle Del Cauca,Argelia,Eucalyptus grandis,Cercos,ICA,28
"2,014",II,III,Valle Del Cauca,Argelia,Eucalyptus grandis,Otros,ICA,19
"2,014",II,III,Valle Del Cauca,Argelia,Eucalyptus grandis,Postes,ICA,15
"2,014",II,III,Valle Del Cauca,Argelia,Pinus oocarpa,Rolliza,ICA,12
"2,014",II,III,Valle Del Cauca,Bolívar,Eucalyptus grandis,Pulpa,ICA,"7,085"
"2,014",II,III,Valle Del Cauca,Buga,Eucalyptus globulus,Otros,ICA,30
"2,014",II,III,Valle Del Cauca,Buga,Eucalyptus globulus,Pulpa,ICA,133
"2,014",II,III,Valle Del Cauca,Caicedonia,Eucalyptus grandis,Bloque,ICA,40
"2,014",II,III,Valle Del Cauca,Caicedonia,Eucalyptus grandis,Limatón,ICA,50
"2,014",II,III,Valle Del Cauca,Caicedonia,Eucalyptus grandis,Pulpa,ICA,626
"2,014",II,III,Valle Del Cauca,Caicedonia,Pinus patula,Postes,ICA,140
"2,014",II,III,Valle Del Cauca,Cartago,Eucalyptus grandis,Bloque,ICA,12
"2,014",II,III,Valle Del Cauca,Cartago,Eucalyptus grandis,Postes,ICA,30
"2,014",II,III,Valle Del Cauca,El Cairo,Acacia decurrens,Otros,ICA,3
"2,014",II,III,Valle Del Cauca,El Cairo,Cupressus lusitanica Mill.,Bloque,ICA,7
"2,014",II,III,Valle Del Cauca,El Cairo,Cupressus lusitanica Mill.,n.c.p,ICA,3
"2,014",II,III,Valle Del Cauca,El Cairo,Cupressus lusitanica Mill.,Otros,ICA,3
"2,014",II,III,Valle Del Cauca,El Cairo,Cupressus lusitanica Mill.,Rolliza,ICA,6
"2,014",II,III,Valle Del Cauca,El Cairo,Pinus patula,Bloque,ICA,7
"2,014",II,III,Valle Del Cauca,El Cairo,Pinus patula,Limatón,ICA,6
"2,014",II,III,Valle Del Cauca,El Cairo,Pinus patula,Madera troceada,ICA,6
"2,014",II,III,Valle Del Cauca,El Cairo,Pinus patula,Otros,ICA,8
"2,014",II,III,Valle Del Cauca,El Cairo,Pinus patula,Rolliza,ICA,3
"2,014",II,III,Valle Del Cauca,El Cerrito,Eucalyptus grandis,Postes,ICA,15
"2,014",II,III,Valle Del Cauca,El Cerrito,Eucalyptus grandis,Pulpa,ICA,240
"2,014",II,III,Valle Del Cauca,El Cerrito,Eucalyptus grandis,Rolliza,ICA,164
"2,014",II,III,Valle Del Cauca,El Cerrito,Pinus oocarpa,Bloque,ICA,49
"2,014",II,III,Valle Del Cauca,El Cerrito,Pinus oocarpa,Otros,ICA,150
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Cupressus lusitanica Mill.,Bloque,ICA,6
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Eucalyptus globulus,Pulpa,ICA,551
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Eucalyptus grandis,Postes,ICA,28
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Eucalyptus grandis,Pulpa,ICA,"10,197"
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Eucalyptus grandis,Rolliza,ICA,104
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Eucalyptus urograndis,Pulpa,ICA,"3,736"
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Pinus patula,Pulpa,ICA,70
"2,014",II,III,Valle Del Cauca,El Darien (Calima),Pinus tecunumanii,Pulpa,ICA,"3,777"
"2,014",II,III,Valle Del Cauca,Ginebra,Cupressus lusitanica Mill.,Postes,ICA,96
"2,014",II,III,Valle Del Cauca,Ginebra,Eucalyptus grandis,Postes,ICA,59
"2,014",II,III,Valle Del Cauca,Ginebra,Eucalyptus grandis,Pulpa,ICA,"4,915"
"2,014",II,III,Valle Del Cauca,Ginebra,Eucalyptus grandis,Rolliza,ICA,20
"2,014",II,III,Valle Del Cauca,Ginebra,Pinus patula,Pulpa,ICA,593
"2,014",II,III,Valle Del Cauca,Ginebra,Pinus tecunumanii,Pulpa,ICA,"7,768"
"2,014",II,III,Valle Del Cauca,Ginebra,Pinus tecunumanii,Rolliza,ICA,98
"2,014",II,III,Valle Del Cauca,Jamundí,Pinus oocarpa,Bloque,ICA,12
"2,014",II,III,Valle Del Cauca,Jamundí,Pinus oocarpa,Rolliza,ICA,15
"2,014",II,III,Valle Del Cauca,La Cumbre,Eucalyptus grandis,Pulpa,ICA,434
"2,014",II,III,Valle Del Cauca,La Cumbre,Pinus kesiya,Postes,ICA,84
"2,014",II,III,Valle Del Cauca,La Cumbre,Pinus tecunumanii,Pulpa,ICA,704
"2,014",II,III,Valle Del Cauca,Palmira,Eucalyptus grandis,Bloque,ICA,135
"2,014",II,III,Valle Del Cauca,Palmira,Eucalyptus grandis,Pulpa,ICA,"1,194"
"2,014",II,III,Valle Del Cauca,Palmira,Pinus oocarpa,Bloque,ICA,300
"2,014",II,III,Valle Del Cauca,Palmira,Pinus oocarpa,Postes,ICA,77
"2,014",II,III,Valle Del Cauca,Palmira,Pinus oocarpa,Rolliza,ICA,73
"2,014",II,III,Valle Del Cauca,Palmira,Pinus patula,Bloque,ICA,11
"2,014",II,III,Valle Del Cauca,Palmira,Pinus patula,Rolliza,ICA,40
"2,014",II,III,Valle Del Cauca,Restrepo,Eucalyptus grandis,Pulpa,ICA,"11,044"
"2,014",II,III,Valle Del Cauca,Restrepo,Pinus kesiya,Pulpa,ICA,90
"2,014",II,III,Valle Del Cauca,Restrepo,Pinus oocarpa,Pulpa,ICA,"2,324"
"2,014",II,III,Valle Del Cauca,Restrepo,Pinus tecunumanii,Pulpa,ICA,74
"2,014",II,III,Valle Del Cauca,Riofrío,Eucalyptus grandis,Otros,ICA,6
"2,014",II,III,Valle Del Cauca,Riofrío,Eucalyptus grandis,Pulpa,ICA,"5,622"
"2,014",II,III,Valle Del Cauca,Riofrío,Pinus maximinoi H.E. Moore,Pulpa,ICA,150
"2,014",II,III,Valle Del Cauca,Riofrío,Pinus patula,Pulpa,ICA,"1,100"
"2,014",II,III,Valle Del Cauca,Riofrío,Pinus tecunumanii,Pulpa,ICA,619
"2,014",II,III,Valle Del Cauca,Roldanillo,Eucalyptus grandis,Postes,ICA,32
"2,014",II,III,Valle Del Cauca,Sevilla,Eucalyptus grandis,Madera troceada,ICA,65
"2,014",II,III,Valle Del Cauca,Sevilla,Eucalyptus grandis,Postes,ICA,92
"2,014",II,III,Valle Del Cauca,Sevilla,Eucalyptus grandis,Pulpa,ICA,"9,076"
"2,014",II,III,Valle Del Cauca,Sevilla,Pinus maximinoi H.E. Moore,Bloque,ICA,181
"2,014",II,III,Valle Del Cauca,Sevilla,Pinus maximinoi H.E. Moore,Pulpa,ICA,"1,825"
"2,014",II,III,Valle Del Cauca,Sevilla,Pinus patula,Bloque,ICA,11
"2,014",II,III,Valle Del Cauca,Sevilla,Pinus tecunumanii,Madera troceada,ICA,"1,480"
"2,014",II,III,Valle Del Cauca,Sevilla,Pinus tecunumanii,Pulpa,ICA,"3,898"
"2,014",II,III,Valle Del Cauca,Sevilla,Pinus tecunumanii,Rolliza,ICA,32
"2,014",II,III,Valle Del Cauca,Trujillo,Eucalyptus grandis,Otros,ICA,8
"2,014",II,III,Valle Del Cauca,Trujillo,Eucalyptus grandis,Postes,ICA,87
"2,014",II,III,Valle Del Cauca,Trujillo,Eucalyptus grandis,Pulpa,ICA,"5,586"
"2,014",II,III,Valle Del Cauca,Trujillo,Pinus tecunumanii,Pulpa,ICA,"2,327"
"2,014",II,III,Valle Del Cauca,Tuluá,Eucalyptus globulus,Bloque,ICA,30
"2,014",II,III,Valle Del Cauca,Tuluá,Eucalyptus grandis,Bloque,ICA,30
"2,014",II,III,Valle Del Cauca,Tuluá,Pinus patula,Bloque,ICA,"2,390"
"2,014",II,III,Valle Del Cauca,Tuluá,Pinus patula,Otros,ICA,245
"2,014",II,III,Valle Del Cauca,Vijes,Pinus kesiya,Pulpa,ICA,"1,839"
"2,014",II,III,Valle Del Cauca,Vijes,Pinus tecunumanii,Madera troceada,ICA,10
"2,014",II,III,Valle Del Cauca,Vijes,Pinus tecunumanii,Pulpa,ICA,"4,597"
"2,014",II,III,Valle Del Cauca,Yotoco,Eucalyptus grandis,Rolliza,ICA,480
"2,014",II,III,Valle Del Cauca,Yumbo,Pinus oocarpa,Otros,ICA,84
"2,014",II,III,Vichada,Cumaribo,Pinus caribaea,Rolliza,ICA,91
"2,014",II,III,Vichada,Cumaribo,Tectona grandis L. Fil,Madera troceada,ICA,17
"2,014",II,IV,Antioquia,Abejorral,Cupressus lusitanica Mill.,Bloque,ICA,380
"2,014",II,IV,Antioquia,Abejorral,Cupressus lusitanica Mill.,Rolliza,ICA,15
"2,014",II,IV,Antioquia,Abejorral,Pinus patula,Bloque,ICA,94
"2,014",II,IV,Antioquia,Amagá,Eucalyptus spp,Bloque,ICA,31
"2,014",II,IV,Antioquia,Amagá,Eucalyptus spp,Otros,ICA,46
"2,014",II,IV,Antioquia,Amalfi,Pinus oocarpa,Bloque,ICA,38
"2,014",II,IV,Antioquia,Amalfi,Pinus oocarpa,Otros,ICA,57
"2,014",II,IV,Antioquia,Amalfi,Pinus oocarpa,Pulpa,ICA,"1,729"
"2,014",II,IV,Antioquia,Angostura,Pinus maximinoi H.E. Moore,Pulpa,ICA,50
"2,014",II,IV,Antioquia,Angostura,Pinus maximinoi H.E. Moore,Rolliza,ICA,247
"2,014",II,IV,Antioquia,Angostura,Pinus patula,Bloque,ICA,150
"2,014",II,IV,Antioquia,Angostura,Pinus patula,Pulpa,ICA,"2,706"
"2,014",II,IV,Antioquia,Angostura,Pinus patula,Rolliza,ICA,"15,784"
"2,014",II,IV,Antioquia,Apartadó,Cedrela odorata L.,Bloque,ICA,76
"2,014",II,IV,Antioquia,Apartadó,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,59
"2,014",II,IV,Antioquia,Apartadó,Gmelina arborea,Bloque,ICA,4
"2,014",II,IV,Antioquia,Apartadó,Tabebuia rosea,Bloque,ICA,107
"2,014",II,IV,Antioquia,Apartadó,Tectona grandis L. Fil,Bloque,ICA,692
"2,014",II,IV,Antioquia,Apartadó,Tectona grandis L. Fil,Rolliza,ICA,375
"2,014",II,IV,Antioquia,Arboletes,Gmelina arborea,Rolliza,ICA,"2,625"
"2,014",II,IV,Antioquia,Arboletes,Tabebuia rosea,Bloque,ICA,57
"2,014",II,IV,Antioquia,Arboletes,Tectona grandis L. Fil,Bloque,ICA,35
"2,014",II,IV,Antioquia,Arboletes,Tectona grandis L. Fil,Rolliza,ICA,"1,432"
"2,014",II,IV,Antioquia,Bello,Pinus tecunumanii,Otros,ICA,81
"2,014",II,IV,Antioquia,Bello,Pinus tecunumanii,Pulpa,ICA,151
"2,014",II,IV,Antioquia,Bello,Pinus tecunumanii,Rolliza,ICA,231
"2,014",II,IV,Antioquia,Betulia,Pinus patula,Bloque,ICA,152
"2,014",II,IV,Antioquia,Bolívar,Pinus patula,Bloque,ICA,45
"2,014",II,IV,Antioquia,Bolívar,Pinus patula,Pulpa,ICA,79
"2,014",II,IV,Antioquia,Bolívar,Pinus patula,Rolliza,ICA,60
"2,014",II,IV,Antioquia,Cáceres,Acacia mangium,Bloque,ICA,"1,464"
"2,014",II,IV,Antioquia,Cáceres,Acacia mangium,Otros,ICA,19
"2,014",II,IV,Antioquia,Cáceres,Acacia mangium,Rolliza,ICA,34
"2,014",II,IV,Antioquia,Caicedo,Pinus oocarpa,Bloque,ICA,32
"2,014",II,IV,Antioquia,Caicedo,Pinus patula,Bloque,ICA,34
"2,014",II,IV,Antioquia,Caicedo,Pinus patula,Otros,ICA,93
"2,014",II,IV,Antioquia,Caicedo,Pinus patula,Rolliza,ICA,112
"2,014",II,IV,Antioquia,Caldas,Cupressus lusitanica Mill.,Bloque,ICA,388
"2,014",II,IV,Antioquia,Caldas,Cupressus lusitanica Mill.,Otros,ICA,191
"2,014",II,IV,Antioquia,Caldas,Cupressus lusitanica Mill.,Palanca de Mina,ICA,110
"2,014",II,IV,Antioquia,Caldas,Cupressus lusitanica Mill.,Pulpa,ICA,738
"2,014",II,IV,Antioquia,Caldas,Cupressus lusitanica Mill.,Rolliza,ICA,"8,534"
"2,014",II,IV,Antioquia,Caldas,Eucalyptus globulus,Rolliza,ICA,121
"2,014",II,IV,Antioquia,Caldas,Eucalyptus grandis,Rolliza,ICA,"1,501"
"2,014",II,IV,Antioquia,Caldas,Eucalyptus saligna,Rolliza,ICA,"2,867"
"2,014",II,IV,Antioquia,Caldas,Pinus oocarpa,Rolliza,ICA,640
"2,014",II,IV,Antioquia,Caldas,Pinus patula,Bloque,ICA,5
"2,014",II,IV,Antioquia,Caldas,Pinus patula,Otros,ICA,93
"2,014",II,IV,Antioquia,Caldas,Pinus patula,Pulpa,ICA,59
"2,014",II,IV,Antioquia,Caldas,Pinus patula,Rolliza,ICA,"1,752"
"2,014",II,IV,Antioquia,Carepa,Tectona grandis L. Fil,Bloque,ICA,44
"2,014",II,IV,Antioquia,Carmen De Viboral,Pinus patula,Bloque,ICA,161
"2,014",II,IV,Antioquia,Carmen De Viboral,Pinus patula,Otros,ICA,48
"2,014",II,IV,Antioquia,Carmen De Viboral,Pinus patula,Rolliza,ICA,227
"2,014",II,IV,Antioquia,Carolina,Pinus patula,Bloque,ICA,"1,459"
"2,014",II,IV,Antioquia,Carolina,Pinus patula,Pulpa,ICA,"1,517"
"2,014",II,IV,Antioquia,Carolina,Pinus patula,Rolliza,ICA,681
"2,014",II,IV,Antioquia,Caucasia,Acacia mangium,Otros,ICA,"2,460"
"2,014",II,IV,Antioquia,Caucasia,Acacia mangium,Rolliza,ICA,189
"2,014",II,IV,Antioquia,Chigorodó,Ochroma lagopus,Rolliza,ICA,30
"2,014",II,IV,Antioquia,Chigorodó,Tectona grandis L. Fil,Bloque,ICA,10
"2,014",II,IV,Antioquia,Concepción,Cupressus lusitanica Mill.,Bloque,ICA,5
"2,014",II,IV,Antioquia,Concepción,Pinus patula,Bloque,ICA,43
"2,014",II,IV,Antioquia,Don Matías,Cupressus lusitanica Mill.,Bloque,ICA,15
"2,014",II,IV,Antioquia,Don Matías,Cupressus lusitanica Mill.,Rolliza,ICA,15
"2,014",II,IV,Antioquia,El Bagre,Acacia mangium,n.c.p,ICA,24
"2,014",II,IV,Antioquia,El Bagre,Acacia mangium,Rolliza,ICA,140
"2,014",II,IV,Antioquia,Fredonia,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,15
"2,014",II,IV,Antioquia,Fredonia,Pinus patula,Bloque,ICA,48
"2,014",II,IV,Antioquia,Fredonia,Pinus patula,Pulpa,ICA,15
"2,014",II,IV,Antioquia,Fredonia,Pinus patula,Rolliza,ICA,47
"2,014",II,IV,Antioquia,Guarne,Cupressus lusitanica Mill.,Bloque,ICA,30
"2,014",II,IV,Antioquia,Guarne,Pinus patula,Rolliza,ICA,160
"2,014",II,IV,Antioquia,Ituango,Cedrela odorata L.,Bloque,ICA,17
"2,014",II,IV,Antioquia,Jericó,Acacia mangium,Rolliza,ICA,38
"2,014",II,IV,Antioquia,Jericó,Pinus maximinoi H.E. Moore,Rolliza,ICA,"1,881"
"2,014",II,IV,Antioquia,La Ceja,Pinus patula,Rolliza,ICA,115
"2,014",II,IV,Antioquia,La Unión,Eucalyptus spp,Bloque,ICA,411
"2,014",II,IV,Antioquia,Maceo,Acacia mangium,Rolliza,ICA,8
"2,014",II,IV,Antioquia,Maceo,Cedrela odorata L.,Bloque,ICA,19
"2,014",II,IV,Antioquia,Marinilla,Cupressus lusitanica Mill.,Bloque,ICA,70
"2,014",II,IV,Antioquia,Marinilla,Eucalyptus spp,Bloque,ICA,30
"2,014",II,IV,Antioquia,Marinilla,Pinus patula,Bloque,ICA,25
"2,014",II,IV,Antioquia,Medellin,Cupressus lusitanica Mill.,Bloque,ICA,223
"2,014",II,IV,Antioquia,Medellin,Cupressus lusitanica Mill.,Otros,ICA,6
"2,014",II,IV,Antioquia,Medellin,Cupressus lusitanica Mill.,Rolliza,ICA,"2,310"
"2,014",II,IV,Antioquia,Medellin,Eucalyptus saligna,Rolliza,ICA,127
"2,014",II,IV,Antioquia,Medellin,Eucalyptus spp,Bloque,ICA,29
"2,014",II,IV,Antioquia,Medellin,Pinus maximinoi H.E. Moore,Rolliza,ICA,684
"2,014",II,IV,Antioquia,Medellin,Pinus patula,Bloque,ICA,4
"2,014",II,IV,Antioquia,Medellin,Pinus patula,Rolliza,ICA,36
"2,014",II,IV,Antioquia,Medellin,Pinus tecunumanii,Rolliza,ICA,"3,193"
"2,014",II,IV,Antioquia,Montebello,Cupressus lusitanica Mill.,Bloque,ICA,64
"2,014",II,IV,Antioquia,Montebello,Cupressus lusitanica Mill.,Palanca de Mina,ICA,32
"2,014",II,IV,Antioquia,Montebello,Cupressus lusitanica Mill.,Rolliza,ICA,96
"2,014",II,IV,Antioquia,Montebello,Pinus patula,Bloque,ICA,124
"2,014",II,IV,Antioquia,Montebello,Pinus patula,Otros,ICA,68
"2,014",II,IV,Antioquia,Montebello,Pinus patula,Pulpa,ICA,408
"2,014",II,IV,Antioquia,Montebello,Pinus patula,Rolliza,ICA,68
"2,014",II,IV,Antioquia,Mutata,Gmelina arborea,Bloque,ICA,49
